cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policyautonomy,n_fiscalautonomy,n_borrowautonomy,n_representation,n_lawmaking,n_execcontrol,n_fiscalcontrol,n_borrowcontrol,n_constitutional,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_representation,n_assembly,n_executive,n_lawmaking,n_L1lawmaking,n_L2lawmaking,n_L3lawmaking,n_L4lawmaking,n_L5lawmaking,n_L6lawmaking
713,158,97,Taiwan,TAW,1954,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1955,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1956,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1957,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1958,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1959,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1960,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1961,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1962,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1963,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1964,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1965,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1966,2.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1967,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1968,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1969,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1970,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1971,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1972,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1973,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1974,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1975,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1976,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1977,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1978,1.89,0.00,0.00,0.00,5.54,0.00,0.00,0.00,0.00,0.00,7.43,0.00,7.43,,5.54,3.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1979,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1980,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1981,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1982,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1983,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1984,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1985,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1986,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1987,1.77,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,6.83,0.00,6.83,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1988,3.53,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,8.59,0.00,8.59,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1989,3.53,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,8.59,0.00,8.59,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1990,3.53,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,8.59,0.00,8.59,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1991,3.53,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,8.59,0.00,8.59,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1992,3.53,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,8.59,0.00,8.59,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1993,3.53,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,8.59,0.00,8.59,,5.06,3.53,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1994,3.53,0.00,0.00,0.00,7.06,0.00,0.00,0.00,0.00,0.00,10.59,0.00,10.59,,7.06,3.53,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1995,3.53,0.00,1.77,3.53,7.06,0.00,0.00,0.00,0.00,0.00,15.89,0.00,15.89,,7.06,3.53,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1996,3.53,0.00,1.77,3.53,7.06,0.00,0.00,0.00,0.00,0.00,15.89,0.00,15.89,,7.06,3.53,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1997,3.53,0.00,1.77,3.53,7.06,0.00,0.00,0.00,0.00,0.00,15.89,0.00,15.89,,7.06,3.53,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1998,3.53,0.00,1.77,3.53,7.06,0.00,0.00,0.00,0.00,0.00,15.89,0.00,15.89,,7.06,3.53,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,1999,3.53,3.53,1.77,3.53,7.06,0.00,0.00,0.00,0.00,0.00,19.42,0.00,19.42,,7.06,3.53,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2000,3.53,3.53,1.77,3.53,7.06,0.00,0.00,0.00,0.00,0.00,19.42,0.00,19.42,,7.06,3.53,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2001,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2002,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2003,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2004,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2005,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2006,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2007,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2008,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2009,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2010,2.77,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,11.77,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2011,2.39,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.39,0.00,11.39,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2012,2.39,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.39,0.00,11.39,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2013,2.39,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.39,0.00,11.39,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2014,2.30,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.30,0.00,11.30,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2015,2.30,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.30,0.00,11.30,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2016,2.30,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.30,0.00,11.30,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2017,2.30,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.30,0.00,11.30,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,158,97,Taiwan,TAW,2018,2.00,2.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1950,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1951,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1952,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1953,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1954,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1955,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1956,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1957,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1958,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1959,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1960,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1961,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1962,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1963,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1964,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1965,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1966,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1967,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1968,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1969,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1970,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1971,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1972,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1973,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam (North),VNM,1974,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1975,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1976,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1977,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1978,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1979,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1980,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1981,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1982,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1983,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1984,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1985,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1986,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1987,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1988,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1989,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1990,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1991,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1992,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1993,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1994,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1995,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1996,2.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1997,2.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1998,2.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,1999,2.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,2000,2.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,2001,2.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,2002,2.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,2003,2.00,2.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,2004,2.00,2.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,2005,2.00,2.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,704,98,Vietnam,VNM,2006,2.00,2.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
